"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000239569.3",158.342794553182,0.510324157874086,0.0954394138272249,5.34710071457408,8.93742898775411e-08,1.76143715871746e-07,"KMT2E-AS1"
"ENSG00000239571.1",24.9429596195286,-0.318447390609082,0.266511226026167,-1.19487420983091,0.232136180590444,0.263978164350048,"IGKV2D-30"
"ENSG00000239636.1",14.3713817494774,0.0805542772366016,0.109688533668644,0.734391048383838,0.462710440937672,0.500156312763259,"TFAP2E-AS1"
"ENSG00000239653.1",39.6731260021062,-0.533318140300054,0.122884152993067,-4.340007456699,1.42477881201388e-05,2.42121608814702e-05,"PSMD6-AS2"
"ENSG00000239665.8",581.070522264385,-0.664597532472936,0.0874475124886412,-7.59995926195456,2.96223985631689e-14,8.39808444692802e-14,"AL157392.3"
"ENSG00000239672.8",1474.25287733911,1.94884946339879,0.104738729327463,18.606770159544,2.83181991014412e-77,7.3698734174639e-76,"NME1"
"ENSG00000239697.11",960.865301004749,-0.848919246502961,0.0728463960011035,-11.6535517623974,2.2009048506269e-31,1.30563550686402e-30,"TNFSF12"
"ENSG00000239704.11",32.6627146584121,-0.433420040777938,0.129318481670119,-3.3515707513761,0.000803545034525209,0.00119379953645818,"CDRT4"
"ENSG00000239713.9",829.113704993191,0.141757460953248,0.106380297372883,1.33255371957046,0.182678301408054,0.211011752186108,"APOBEC3G"
"ENSG00000239719.1",10.0450123636333,-0.132075783547192,0.103622852178652,-1.27458162722142,0.20245736390734,0.232242304979978,"AC004890.1"
"ENSG00000239763.2",29.0257893702609,-0.638826936000224,0.0881561716826808,-7.24653672915482,4.27563272707863e-13,1.14591398799923e-12,"AC009120.1"
"ENSG00000239779.7",291.334397228448,0.122613428031765,0.0816345333772635,1.50197989697722,0.133102300688299,0.156892287784901,"WBP1"
"ENSG00000239789.6",545.173127782056,0.365222227321622,0.065135076534865,5.60715127318732,2.05683879333752e-08,4.22895606027945e-08,"MRPS17"
"ENSG00000239819.2",75.7967769452101,0.025529567157761,0.216723117258204,0.11779808024515,0.906227650700096,0.917202391768657,"IGKV1D-8"
